7.557509e-15 1.001324e+00
8.518718e-01 -7.710231e-01
8.233465e-01 -4.563692e-01
6.513919e-01 -4.558961e-01
6.192471e-01 -1.362189e-01
4.547145e-01 -1.225831e-01
4.103810e-01 2.358696e-01
2.580612e-01 2.444517e-01
1.828474e-01 6.686120e-01
8.293525e-02 6.711597e-01
2.512350e-02 8.308326e-01
1.630340e-02 8.654927e-01
1.902774e-01 6.229261e-01
6.273339e-01 -2.577349e-01
4.185899e-01 1.257475e-01
3.748793e-02 7.733470e-01
8.317512e-01 -6.095180e-01
4.218727e-01 9.080571e-02
4.178155e-01 1.414133e-01
4.427336e-01 -9.415089e-02
8.432528e-01 -7.388029e-01
6.228855e-01 -1.850959e-01
1.059107e-02 9.062723e-01
6.291359e-01 -2.887584e-01
6.308265e-01 -3.067110e-01
8.396680e-01 -7.081520e-01
3.113224e-02 7.995627e-01
1.943805e-01 5.969165e-01
6.042696e-02 7.004707e-01
2.198139e-01 4.047054e-01
1.263261e-02 8.848057e-01
4.145137e-01 1.750091e-01
6.355963e-01 -3.550089e-01
2.498056e-01 2.521904e-01
6.212781e-01 -1.681026e-01
6.247081e-01 -2.178797e-01
4.388050e-01 -7.262049e-02
4.472413e-01 -1.124128e-01
2.107760e-01 4.744806e-01
2.130878e-01 4.542676e-01
2.305781e-01 3.507115e-01
4.301033e-01 -2.450093e-03
4.797240e-02 7.373713e-01
2.463609e-01 2.733660e-01
6.250671e-01 -2.305069e-01
6.420865e-01 -4.179814e-01
2.010860e-01 5.458050e-01
2.896801e-02 8.102136e-01
6.802680e-02 6.947350e-01
5.447472e-03 9.265286e-01
8.386971e-01 -6.924061e-01
6.385275e-01 -3.943658e-01
2.170764e-01 4.248742e-01
5.442790e-03 9.390768e-01
5.398798e-02 7.189500e-01
4.109788e-01 2.253045e-01
2.355276e-01 3.063822e-01
2.236653e-01 3.852221e-01
4.416479e-02 7.528353e-01
7.144892e-02 6.797121e-01
2.002534e-01 5.608367e-01
2.394223e-01 2.960419e-01
2.156681e-01 4.372571e-01
2.083547e-01 4.925353e-01
8.249314e-01 -4.828376e-01
2.411383e-01 2.801309e-01
4.126892e-01 2.014512e-01
4.332009e-01 -2.898001e-02
6.199076e-01 -1.405436e-01
4.273076e-01 2.681067e-02
1.861817e-01 6.497325e-01
6.330055e-01 -3.367238e-01
8.289296e-01 -5.595555e-01
8.272383e-01 -5.308832e-01
4.298731e-01 1.121095e-02
6.369562e-01 -3.810367e-01
4.110862e-02 7.616138e-01
8.256133e-01 -5.016729e-01
2.041979e-01 5.247695e-01
8.334280e-01 -6.331273e-01
8.364418e-01 -6.716614e-01
7.971776e-04 9.729049e-01
4.262612e-01 3.938736e-02
4.229104e-01 7.655996e-02
7.695193e-02 6.749640e-01
6.454639e-01 -4.373961e-01
4.363311e-01 -4.825253e-02
5.243815e-02 7.237465e-01
6.490501e-01 -4.498167e-01
8.358449e-01 -6.651522e-01
2.321494e-01 3.264681e-01
8.347953e-01 -6.442731e-01
8.238932e-01 -4.680771e-01
8.265359e-01 -5.136055e-01
4.364832e-01 -5.749545e-02
8.300619e-01 -5.819076e-01
1.987210e-01 5.789012e-01
5.572641e-05 9.961069e-01
4.250284e-01 5.485414e-02
1.962607e-01 5.814202e-01
