9.999982e-01 6.884415e-03
2.148406e-08 1.002520e+00
8.169719e-01 3.360437e-01
7.955605e-01 3.725058e-01
6.841135e-01 5.350929e-01
1.816734e-01 9.691487e-01
6.346179e-01 6.011468e-01
6.125408e-01 6.288663e-01
4.887651e-01 7.799936e-01
3.500182e-01 8.809158e-01
3.323611e-01 8.934581e-01
4.256833e-01 8.225854e-01
1.740199e-02 1.002190e+00
2.062795e-01 9.598655e-01
8.300718e-01 3.160240e-01
4.629573e-01 7.884818e-01
2.567701e-01 9.377758e-01
1.619918e-01 9.763901e-01
3.840547e-01 8.556329e-01
9.412215e-01 1.200594e-01
4.150466e-01 8.318470e-01
9.834700e-01 3.748851e-02
4.447553e-01 8.106405e-01
3.183429e-01 9.020680e-01
6.779209e-02 9.986704e-01
6.465769e-01 5.857935e-01
3.065069e-01 9.086572e-01
8.436212e-01 2.936323e-01
3.645998e-01 8.709513e-01
4.931921e-01 7.604300e-01
1.477907e-01 9.805544e-01
9.197301e-01 1.603287e-01
7.249006e-01 4.793381e-01
6.696580e-01 5.555576e-01
5.140867e-01 7.397120e-01
8.355253e-01 3.062008e-01
6.082905e-01 6.344455e-01
7.170528e-01 4.911434e-01
7.437458e-01 4.521921e-01
2.252844e-01 9.514440e-01
9.052392e-01 1.855716e-01
9.280998e-01 1.453856e-01
9.911531e-01 2.442937e-02
4.805168e-02 1.001420e+00
7.742953e-01 4.056669e-01
1.319522e-01 9.849095e-01
5.965293e-01 6.485454e-01
6.969982e-01 5.192644e-01
5.007070e-01 7.532663e-01
2.932837e-01 9.170154e-01
7.475504e-01 4.449120e-01
8.795634e-01 2.379203e-01
5.778507e-01 6.700517e-01
7.103779e-01 5.004728e-01
9.766119e-01 5.183919e-02
4.563845e-01 7.949318e-01
3.977541e-01 8.445294e-01
8.601465e-01 2.665726e-01
9.335621e-01 1.341793e-01
7.338926e-01 4.668481e-01
1.112869e-01 9.907818e-01
8.813052e-01 2.293723e-01
2.188840e-01 9.573596e-01
4.544660e-01 8.094929e-01
5.695892e-01 6.808922e-01
6.400419e-01 5.965664e-01
2.711601e-01 9.292697e-01
5.094142e-01 7.453110e-01
8.923631e-01 2.074036e-01
8.664659e-01 2.530391e-01
1.230825e-01 9.877522e-01
9.946401e-01 1.625687e-02
6.563557e-01 5.726859e-01
1.005554e-01 9.930924e-01
9.487057e-01 1.061781e-01
8.551739e-02 9.953814e-01
6.604716e-01 5.673483e-01
4.018700e-01 8.413738e-01
8.880443e-01 2.156032e-01
7.579377e-01 4.304574e-01
7.567459e-01 4.339651e-01
9.130586e-01 1.719093e-01
7.824042e-01 3.931331e-01
9.580043e-01 8.714439e-02
5.938503e-01 6.516414e-01
5.679576e-01 6.874783e-01
5.562640e-01 6.936340e-01
7.661505e-01 4.183441e-01
2.406978e-01 9.447336e-01
5.869183e-01 6.631347e-01
9.721712e-01 6.319508e-02
9.000182e-01 1.961367e-01
5.273077e-01 7.270763e-01
5.379472e-01 7.149340e-01
2.406978e-01 9.447336e-01
8.500748e-01 2.815885e-01
8.570655e-01 2.725961e-01
4.985902e-02 1.000563e+00
7.324633e-01 4.692041e-01
8.664659e-01 2.530391e-01
