9.975635e-01 1.441953e-03
7.851489e-16 1.001631e+00
2.271552e-02 8.530407e-01
2.829271e-01 4.687385e-01
4.276100e-01 3.470921e-01
1.020603e-02 8.992974e-01
3.170354e-01 4.377758e-01
4.499720e-01 3.302861e-01
2.663600e-01 4.848294e-01
6.055300e-01 2.224993e-01
1.390830e-03 9.632580e-01
4.810601e-01 3.102770e-01
5.882810e-01 2.338595e-01
4.982621e-01 2.952271e-01
1.112672e-01 6.673621e-01
9.127738e-01 4.522139e-02
7.038782e-01 1.616891e-01
3.086586e-02 8.262070e-01
4.174033e-01 3.544549e-01
7.983812e-01 1.069908e-01
3.316568e-01 4.295488e-01
1.222234e-01 6.510717e-01
6.345857e-01 2.046545e-01
5.024769e-02 7.774570e-01
4.369855e-02 7.921174e-01
2.039859e-01 5.496961e-01
9.272515e-01 3.786759e-02
3.602803e-01 4.011446e-01
5.556039e-01 2.559041e-01
1.044219e-01 6.785301e-01
8.619643e-01 7.432303e-02
3.863795e-02 8.073560e-01
9.571358e-02 6.917295e-01
6.899820e-01 1.701905e-01
2.303917e-01 5.214370e-01
2.491520e-01 5.033270e-01
8.948574e-02 7.016518e-01
1.400684e-01 6.263945e-01
3.690557e-01 3.944848e-01
2.568890e-01 4.951924e-01
2.992105e-01 4.534471e-01
7.754945e-03 9.238948e-01
6.119562e-02 7.537954e-01
8.417651e-01 8.306592e-02
8.183375e-02 7.144487e-01
8.315917e-01 8.895918e-02
5.445003e-01 2.651609e-01
5.352602e-01 2.693227e-01
1.513963e-01 6.113000e-01
5.782308e-01 2.418929e-01
6.707184e-01 1.818218e-01
1.683581e-01 5.907492e-01
3.396508e-01 4.177296e-01
4.398426e-03 9.347169e-01
9.589973e-01 2.123461e-02
4.625446e-04 9.798567e-01
1.636951e-01 5.958432e-01
4.699786e-01 3.153290e-01
6.812628e-01 1.767332e-01
1.787716e-01 5.781959e-01
7.721794e-02 7.235086e-01
7.851599e-01 1.146697e-01
1.595108e-02 8.753750e-01
8.177323e-01 9.837918e-02
6.918663e-02 7.377366e-01
1.821608e-01 5.738033e-01
2.982568e-01 4.566216e-01
1.595573e-02 8.753652e-01
3.797604e-01 3.846498e-01
6.607690e-01 1.890021e-01
2.230428e-01 5.285602e-01
8.123737e-01 9.922040e-02
9.856303e-01 7.812016e-03
9.496935e-01 2.637862e-02
1.542889e-01 6.075993e-01
5.117861e-01 2.855232e-01
4.030812e-01 3.655308e-01
3.273702e-02 8.198892e-01
2.138752e-01 5.408758e-01
6.184598e-01 2.144957e-01
6.219935e-01 2.129580e-01
7.685079e-01 1.238705e-01
7.795647e-01 1.178429e-01
3.466006e-01 4.128953e-01
8.848193e-01 6.138098e-02
8.973451e-01 5.316869e-02
1.359680e-01 6.318756e-01
7.192302e-01 1.529447e-01
1.932390e-01 5.613816e-01
8.798554e-01 6.264325e-02
7.178697e-01 1.537410e-01
7.331194e-01 1.445032e-01
5.718177e-02 7.638741e-01
1.924050e-01 5.625421e-01
7.447685e-01 1.374786e-01
5.059002e-01 2.893341e-01
9.705687e-01 1.518600e-02
6.471476e-01 1.961344e-01
7.559833e-01 1.309302e-01
7.133397e-02 7.345124e-01
