1.562305e-15 1.004428e+00
8.522646e-01 -7.722648e-01
4.521615e-01 -1.220953e-01
6.522840e-01 -4.570883e-01
8.235591e-01 -4.613637e-01
6.193110e-01 -1.320742e-01
4.099651e-01 2.353310e-01
2.586977e-01 2.443325e-01
8.365381e-02 6.706138e-01
1.849902e-01 6.595957e-01
4.254203e-01 5.440201e-02
1.961308e-01 5.851954e-01
4.210761e-01 1.093444e-01
2.131335e-01 4.545243e-01
8.294904e-01 -5.669805e-01
1.896453e-01 6.271633e-01
6.329432e-01 -3.363976e-01
2.094178e-01 4.899979e-01
8.332171e-01 -6.225071e-01
4.428832e-01 -8.414501e-02
2.282930e-02 8.410265e-01
2.165867e-01 4.327865e-01
4.386618e-01 -6.886975e-02
2.946539e-02 8.076895e-01
6.226639e-02 6.981731e-01
6.365831e-01 -3.743117e-01
4.496133e-01 -1.086483e-01
4.136066e-01 1.917225e-01
4.150193e-01 1.688732e-01
2.377375e-01 2.947570e-01
4.345765e-01 -4.187183e-02
6.292649e-01 -2.928848e-01
6.803140e-02 6.840780e-01
8.279641e-01 -5.367673e-01
1.120569e-02 8.920134e-01
4.112271e-01 2.177563e-01
5.512156e-02 7.159903e-01
2.194198e-01 4.078992e-01
4.307750e-01 -4.349347e-03
2.316578e-01 3.328352e-01
2.035913e-02 8.503868e-01
8.372836e-01 -6.821448e-01
4.279713e-01 1.904432e-02
2.340053e-01 3.169363e-01
8.355951e-01 -6.561755e-01
7.734910e-02 6.758734e-01
2.215367e-01 3.924229e-01
8.386832e-01 -6.970393e-01
6.232619e-01 -2.031078e-01
2.003837e-01 5.538701e-01
6.458867e-01 -4.310131e-01
2.028461e-01 5.322616e-01
1.883684e-01 6.367483e-01
8.258699e-01 -5.067102e-01
8.237557e-01 -4.647717e-01
6.224742e-01 -1.789989e-01
4.018275e-02 7.653314e-01
2.416031e-01 2.771955e-01
8.254601e-01 -4.991239e-01
8.344480e-01 -6.418907e-01
6.279007e-01 -2.697762e-01
6.204670e-01 -1.476631e-01
2.245303e-01 3.726528e-01
4.503396e-02 7.502879e-01
6.210614e-01 -1.682700e-01
2.059303e-01 5.168897e-01
1.462356e-03 9.664775e-01
8.465182e-01 -7.564088e-01
9.175274e-03 9.131985e-01
4.171787e-01 1.431139e-01
4.980537e-02 7.494320e-01
2.071030e-01 5.058131e-01
5.904216e-04 9.824510e-01
2.256383e-01 3.643115e-01
8.427298e-01 -7.341495e-01
1.513749e-02 8.730440e-01
2.496062e-01 2.540368e-01
6.416993e-01 -4.097785e-01
5.408809e-03 9.272447e-01
3.364965e-02 7.892550e-01
8.443664e-01 -7.476887e-01
1.849902e-01 6.595957e-01
6.460128e-01 -4.434097e-01
6.386602e-01 -3.929515e-01
4.284631e-01 1.448881e-02
6.312329e-01 -3.178409e-01
8.405303e-01 -7.197583e-01
6.242529e-01 -2.191501e-01
2.554762e-01 2.458889e-01
3.832464e-03 9.433136e-01
8.513324e-01 -7.683608e-01
2.439476e-01 2.688526e-01
1.513749e-02 8.730440e-01
3.293275e-02 8.025957e-01
6.494806e-01 -4.533701e-01
2.465171e-01 2.602696e-01
8.286223e-01 -5.541885e-01
5.088253e-02 7.279587e-01
6.258093e-01 -2.369989e-01
6.267654e-01 -2.506899e-01
